3	64
3	67
0	59
0	32
38	2
39	7
28	26
58	141
142	86
23	57
148	108
99	178
135	108
44	146
27	69
50	51
77	16
8	179
164	11
76	6
180	74
143	37
69	17
38	82
181	174
62	106
130	7
32	26
41	1
44	67
160	25
33	102
8	56
8	86
164	61
110	62
110	120
4	102
12	49
16	123
16	42
18	10
70	125
62	41
62	147
58	140
141	42
182	21
108	133
124	140
121	26
171	8
85	12
56	66
104	24
4	41
11	183
18	148
62	26
174	32
28	123
148	7
53	43
30	115
74	20
51	24
44	2
44	43
27	56
27	111
50	22
121	8
171	86
46	22
3	49
38	19
151	30
94	10
25	106
45	68
81	24
99	24
49	91
67	91
67	82
15	75
141	86
141	125
155	112
27	121
121	54
8	149
63	25
56	184
56	58
185	113
180	61
143	87
38	154
22	34
25	61
87	135
142	182
102	108
57	51
53	75
81	26
186	123
1	106
160	62
84	36
126	7
3	136
80	68
11	65
25	131
39	74
40	108
183	62
58	125
120	61
44	97
44	48
8	48
46	88
149	57
187	62
76	102
143	3
137	40
0	118
38	148
38	67
35	31
151	107
94	183
94	74
48	61
39	112
181	32
181	74
23	61
145	134
32	169
188	74
135	10
26	54
54	86
162	24
68	113
8	189
56	70
104	23
105	22
105	20
105	61
4	190
4	145
97	74
3	128
191	20
38	41
127	25
18	120
18	134
48	192
107	62
39	41
59	20
40	112
102	112
119	74
120	30
120	108
148	193
81	51
194	86
118	93
54	21
14	20
20	24
133	43
44	192
27	138
27	54
33	38
33	39
33	145
185	103
105	174
73	97
146	1
97	94
190	18
47	53
48	62
6	30
174	74
142	81
120	195
81	86
100	31
67	43
157	17
51	54
43	55
125	68
44	88
44	135
50	149
160	26
84	173
63	26
63	86
175	52
101	68
79	1
4	62
4	112
37	196
70	68
98	19
23	54
29	91
135	197
74	118
117	31
54	131
21	61
91	197
121	20
171	58
33	35
8	63
8	104
56	142
76	40
76	145
175	161
143	7
198	174
4	148
4	95
137	7
12	39
12	112
16	111
16	113
190	53
127	86
47	37
35	37
25	32
45	170
170	57
62	67
199	61
120	135
120	5
41	154
49	153
108	7
44	41
44	133
50	81
84	184
8	36
46	110
46	107
164	20
85	2
138	58
73	118
79	38
79	22
146	2
90	3
198	64
198	62
97	78
97	120
38	195
200	62
200	119
13	61
48	128
107	10
45	24
66	71
142	23
78	61
102	100
119	163
57	201
57	131
57	186
120	7
135	91
30	112
26	167
26	182
166	10
2	20
44	73
27	152
160	64
160	106
33	193
33	60
8	164
8	170
8	174
8	202
126	38
126	39
185	68
175	112
105	147
79	39
3	23
111	42
200	74
127	132
47	15
18	39
18	53
18	133
13	133
45	186
150	40
142	24
32	147
120	148
120	91
148	91
148	112
53	31
147	86
65	14
109	1
7	55
44	74
50	11
160	61
33	115
84	45
84	68
8	105
85	30
104	81
143	67
143	133
143	10
73	93
90	62
90	78
4	203
97	10
3	59
0	62
0	82
111	204
38	119
11	174
35	205
151	37
13	107
48	98
64	1
39	29
59	19
170	142
62	133
23	131
140	152
199	74
145	52
57	14
120	67
120	10
135	133
26	131
26	132
117	60
51	123
31	43
91	133
61	106
44	151
72	24
77	8
46	85
206	11
175	40
143	91
73	64
79	0
97	61
184	204
3	174
207	170
38	35
38	40
38	89
38	95
200	61
127	131
18	208
94	122
94	192
13	67
39	43
98	20
129	102
150	100
87	5
87	112
174	119
29	135
57	20
135	5
26	147
7	60
155	102
124	27
44	95
27	26
27	131
50	61
33	135
84	16
149	26
85	61
76	18
76	117
180	62
105	74
73	78
79	29
198	74
4	137
4	135
4	75
4	60
0	37
111	125
190	6
38	108
200	174
11	119
11	21
35	75
13	37
13	89
13	95
25	142
37	91
59	2
45	204
40	145
62	86
19	20
145	108
29	93
120	49
100	134
99	125
117	15
54	14
86	172
91	1
133	82
95	10
155	115
44	166
44	91
27	125
72	68
160	105
160	142
160	23
160	74
160	21
171	25
171	142
77	25
33	15
46	61
85	0
85	41
56	111
56	57
56	81
76	112
105	3
9	117
137	193
184	111
184	173
3	62
3	120
12	158
88	30
16	58
16	81
47	52
11	188
18	100
165	1
22	122
22	59
122	62
64	61
39	148
39	67
177	125
129	52
129	112
40	100
87	108
87	10
62	163
66	86
142	21
78	10
188	20
100	15
100	7
26	106
74	147
15	60
192	61
2	82
